# model,cylinder,fuel,transmission,type,Y_train
-1.034115541739184962e+00,1.104850881459847667e+00,1.461034881564278742e-01,-4.015843615378558024e-02,-7.556640807904322354e-01,0.000000000000000000e+00
-1.688055196592961105e+00,1.104850881459847667e+00,1.461034881564278742e-01,2.013285783316594579e-01,9.455682839671264439e-01,0.000000000000000000e+00
9.248296379264686617e-02,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015843615378558024e-02,1.431634673897857590e+00,1.000000000000000000e+00
1.337720739072986831e+00,3.107861666000752976e-01,1.461034881564278742e-01,7.800079057771790447e-01,-1.484763665686528844e+00,0.000000000000000000e+00
1.368092392128604784e+00,1.104850881459847667e+00,1.461034881564278742e-01,1.234632169990756978e+00,4.595018940363954085e-01,1.000000000000000000e+00
-1.081571249638588306e+00,4.609792831348476227e-02,1.461034881564278742e-01,3.847716338576235295e-01,7.025350890017609817e-01,1.000000000000000000e+00
4.493498871961589258e-01,3.107861666000752976e-01,1.461034881564278742e-01,-4.015843615378558024e-02,-8.366751457788874635e-01,0.000000000000000000e+00
7.350068063288558995e-02,-1.277343263119469219e+00,1.461034881564278742e-01,1.234631981227505726e+00,-1.484763665686528844e+00,1.000000000000000000e+00
1.143152336685433701e+00,-7.479667865462878984e-01,1.461034881564278742e-01,8.097017038690320634e-01,7.025350890017609817e-01,1.000000000000000000e+00
-1.647269730221184725e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015836017036794603e-02,2.974797640594852299e-01,0.000000000000000000e+00
7.359823629085542329e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-2.589738397297802752e+00,1.431634673897857590e+00,1.000000000000000000e+00
-1.350170556349210349e+00,3.107861666000752976e-01,1.461034881564278742e-01,1.234631773880441319e+00,-1.484763665686528844e+00,0.000000000000000000e+00
1.734450457111997412e+00,1.104850881459847667e+00,1.461034881564278742e-01,-2.564913340476419723e+00,-1.484763665686528844e+00,0.000000000000000000e+00
-4.475629921025615077e-01,1.104850881459847667e+00,1.461034881564278742e-01,8.543660474064792565e-01,1.188601478932491906e+00,0.000000000000000000e+00
1.698384119108450996e+00,3.107861666000752976e-01,1.461034881564278742e-01,-4.015843615378558024e-02,-1.484763665686528844e+00,1.000000000000000000e+00
-1.015133258579423714e+00,3.107861666000752976e-01,1.461034881564278742e-01,1.234631634973267778e+00,7.025350890017609817e-01,0.000000000000000000e+00
1.042546235938698773e+00,1.104850881459847667e+00,1.461034881564278742e-01,8.097017038690320634e-01,6.215240240133056426e-01,0.000000000000000000e+00
7.786925000180170420e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015843615378558024e-02,-5.126308858250666622e-01,1.000000000000000000e+00
-1.533376031262617123e-01,-1.277343263119469219e+00,1.461034881564278742e-01,3.847716338576235295e-01,-1.484763665686528844e+00,1.000000000000000000e+00
-8.499873950895006081e-01,-1.277343263119469219e+00,1.461034881564278742e-01,3.847716338576235295e-01,-1.484763665686528844e+00,1.000000000000000000e+00
9.628206466677015074e-01,1.104850881459847667e+00,1.461034881564278742e-01,-2.164808786210830505e+00,4.595018940363954085e-01,0.000000000000000000e+00
-1.583652639214274016e+00,3.107861666000752976e-01,1.461034881564278742e-01,6.941757868622226990e-01,7.025350890017609817e-01,0.000000000000000000e+00
-6.800959608096371900e-01,1.104850881459847667e+00,1.461034881564278742e-01,5.717408456971816433e-01,7.025350890017609817e-01,1.000000000000000000e+00
-1.738358246966328569e+00,3.107861666000752976e-01,-3.038805715977164645e+00,-1.739878716199421582e+00,9.455682839671264439e-01,0.000000000000000000e+00
7.900818699138738577e-01,-1.277343263119469219e+00,1.461034881564278742e-01,1.234631754758618305e+00,-1.484763665686528844e+00,1.000000000000000000e+00
-8.699187924072500078e-01,-1.277343263119469219e+00,1.461034881564278742e-01,3.847716338576235295e-01,7.025350890017609817e-01,1.000000000000000000e+00
-5.899301158007711487e-01,-1.277343263119469219e+00,1.461034881564278742e-01,1.234631712092139288e+00,-1.484763665686528844e+00,1.000000000000000000e+00
-9.050360162528083841e-01,1.369539119746438161e+00,1.461034881564278742e-01,-8.900185761766035153e-01,-1.160719405732708154e+00,0.000000000000000000e+00
-4.475629921025615077e-01,1.104850881459847667e+00,1.461034881564278742e-01,9.137756913489627486e-01,1.188601478932491906e+00,0.000000000000000000e+00
-6.354875953841981895e-01,-1.277343263119469219e+00,1.461034881564278742e-01,6.882931124372013709e-01,-1.484763665686528844e+00,1.000000000000000000e+00
1.063426747414436324e+00,1.104850881459847667e+00,1.461034881564278742e-01,1.234631955132570624e+00,9.455682839671264439e-01,0.000000000000000000e+00
-1.244818884812535220e+00,3.107861666000752976e-01,1.461034881564278742e-01,5.934278861828226059e-01,7.025350890017609817e-01,1.000000000000000000e+00
3.269141608156986845e-01,-1.277343263119469219e+00,1.461034881564278742e-01,1.234631684832601772e+00,7.025350890017609817e-01,0.000000000000000000e+00
-3.270254940380774022e-01,3.107861666000752976e-01,1.461034881564278742e-01,-4.015843615378558024e-02,9.455682839671264439e-01,0.000000000000000000e+00
-2.340123065552471293e-01,1.104850881459847667e+00,1.461034881564278742e-01,-4.015836293339924978e-02,4.595018940363954085e-01,0.000000000000000000e+00
1.255147807328025111e+00,1.104850881459847667e+00,-3.038805715977164645e+00,-4.015843615378558024e-02,9.455682839671264439e-01,0.000000000000000000e+00
-4.475629921025615077e-01,1.104850881459847667e+00,1.461034881564278742e-01,1.012543279770248494e+00,9.455682839671264439e-01,0.000000000000000000e+00
5.594471295227743113e-01,3.107861666000752976e-01,1.461034881564278742e-01,1.043413209067433955e+00,-5.126308858250666622e-01,0.000000000000000000e+00
-4.143439965729792673e-01,5.754744048866657913e-01,1.461034881564278742e-01,-4.015843615378558024e-02,4.595018940363954085e-01,0.000000000000000000e+00
-1.078723907164623963e+00,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015840074296046780e-02,7.025350890017609817e-01,1.000000000000000000e+00
-6.269455679623056055e-01,1.104850881459847667e+00,1.461034881564278742e-01,1.234631658922777486e+00,1.188601478932491906e+00,0.000000000000000000e+00
1.735399571269985453e+00,1.104850881459847667e+00,1.461034881564278742e-01,-2.496815654384849648e+00,-1.484763665686528844e+00,0.000000000000000000e+00
-3.621427178836357785e-01,1.104850881459847667e+00,1.461034881564278742e-01,-2.589738856222238983e+00,4.595018940363954085e-01,0.000000000000000000e+00
-4.665452752623228116e-01,3.107861666000752976e-01,1.461034881564278742e-01,3.847716338576235295e-01,-1.484763665686528844e+00,0.000000000000000000e+00
8.119114955475993378e-01,-1.540321900096337238e-01,1.461034881564278742e-01,-4.015843615378558024e-02,1.431634673897857590e+00,1.000000000000000000e+00
-5.567111202711888529e-01,-1.277343263119469219e+00,1.461034881564278742e-01,1.234631838776891311e+00,-1.484763665686528844e+00,0.000000000000000000e+00
-3.744812019374805789e-01,1.104850881459847667e+00,1.461034881564278742e-01,-7.686099847447722677e-01,9.455682839671264439e-01,0.000000000000000000e+00
-6.269455679623056055e-01,1.104850881459847667e+00,1.461034881564278742e-01,1.234631658922777486e+00,1.188601478932491906e+00,0.000000000000000000e+00
1.363346821338664583e+00,1.104850881459847667e+00,1.461034881564278742e-01,1.234631929616935242e+00,9.455682839671264439e-01,1.000000000000000000e+00
8.394093637075428216e-02,-7.479667865462878984e-01,1.461034881564278742e-01,-4.015845891788885624e-02,7.025350890017609817e-01,0.000000000000000000e+00
-1.397626264248613470e+00,1.104850881459847667e+00,1.461034881564278742e-01,-4.015828514397262045e-02,7.025350890017609817e-01,1.000000000000000000e+00
8.451304910771815226e-01,1.104850881459847667e+00,1.461034881564278742e-01,-4.015854217715437990e-02,7.025350890017609817e-01,1.000000000000000000e+00
-1.738358246966328569e+00,1.104850881459847667e+00,1.461034881564278742e-01,-4.015853113305394018e-02,9.455682839671264439e-01,0.000000000000000000e+00
-5.747442892729620612e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-2.589738513843262702e+00,-1.484763665686528844e+00,0.000000000000000000e+00
-3.820741152013851227e-01,1.104850881459847667e+00,-3.038805715977164645e+00,-1.952343751205125821e+00,9.455682839671264439e-01,0.000000000000000000e+00
-1.623515433849772815e+00,3.107861666000752976e-01,-3.038805715977164645e+00,-4.015847156461833933e-02,9.455682839671264439e-01,0.000000000000000000e+00
-1.710833936384674736e+00,1.104850881459847667e+00,1.461034881564278742e-01,-4.015681079835532741e-02,9.455682839671264439e-01,0.000000000000000000e+00
-1.583652639214274016e+00,3.107861666000752976e-01,1.461034881564278742e-01,6.941757868622226990e-01,7.025350890017609817e-01,0.000000000000000000e+00
-7.645935632922852554e-02,3.107861666000752976e-01,1.461034881564278742e-01,-1.631473234916472059e-01,7.025350890017609817e-01,1.000000000000000000e+00
-6.744012758617088377e-01,3.107861666000752976e-01,1.461034881564278742e-01,1.624640599684837872e-01,7.025350890017609817e-01,1.000000000000000000e+00
-7.588724359226465266e-01,-2.185903099731064669e-01,1.461034881564278742e-01,-4.015829078519150830e-02,-1.484763665686528844e+00,1.000000000000000000e+00
8.011803731709172052e-03,3.107861666000752976e-01,-3.038805715977164645e+00,1.234631773880441319e+00,-1.484763665686528844e+00,0.000000000000000000e+00
-8.585294225113931921e-01,1.104850881459847667e+00,1.461034881564278742e-01,-4.015843615378558024e-02,-7.556640807904322354e-01,0.000000000000000000e+00
-8.983922171468918805e-01,2.483704435618717676e-01,1.461034881564278742e-01,1.234631773880441319e+00,2.164686990710298908e-01,0.000000000000000000e+00
-2.425807763988500204e-02,3.107861666000752976e-01,1.461034881564278742e-01,-4.015861365091748236e-02,-1.484763665686528844e+00,1.000000000000000000e+00
-4.143439965729792673e-01,8.401626431732570621e-01,3.331012692290019839e+00,-4.015843615378558024e-02,4.595018940363954085e-01,0.000000000000000000e+00
-1.743103817756268770e+00,3.107861666000752976e-01,1.461034881564278742e-01,1.234631658939431054e+00,-7.556640807904322354e-01,1.000000000000000000e+00
1.318738455913225582e+00,-2.185903099731064669e-01,1.461034881564278742e-01,-4.015838451522338315e-02,7.025350890017609817e-01,0.000000000000000000e+00
9.352963360860476749e-01,1.104850881459847667e+00,1.461034881564278742e-01,1.721201975211333335e-01,-1.484763665686528844e+00,1.000000000000000000e+00
1.731603114638033292e+00,1.104850881459847667e+00,1.461034881564278742e-01,-2.550133723168606537e+00,-1.484763665686528844e+00,0.000000000000000000e+00
9.628206466677015074e-01,1.104850881459847667e+00,1.461034881564278742e-01,-2.164808786210830505e+00,4.595018940363954085e-01,0.000000000000000000e+00
1.042546235938698773e+00,1.104850881459847667e+00,1.461034881564278742e-01,1.234631773880441319e+00,9.455682839671264439e-01,0.000000000000000000e+00
-7.617197783966106472e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015843615378558024e-02,-1.484763665686528844e+00,1.000000000000000000e+00
6.401218329517597283e-01,-1.277343263119469219e+00,1.738558090223224051e+00,1.234631773880441319e+00,-5.126308858250666622e-01,1.000000000000000000e+00
-1.068283651426755299e+00,-1.277343263119469219e+00,1.461034881564278742e-01,8.216716422192934521e-01,7.025350890017609817e-01,1.000000000000000000e+00
-1.422303232356303182e+00,1.104850881459847667e+00,1.461034881564278742e-01,-2.589738856222238983e+00,7.025341168728693741e-01,1.000000000000000000e+00
-1.015133258579423714e+00,3.107869606639961368e-01,1.461034881564278742e-01,1.234631773880441319e+00,7.025350890017609817e-01,0.000000000000000000e+00
-1.240073314022595019e+00,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015824978249567245e-02,7.025350890017609817e-01,0.000000000000000000e+00
-1.951250684994468299e-02,3.107861666000752976e-01,1.461034881564278742e-01,-4.015826214237242647e-02,-1.484763665686528844e+00,1.000000000000000000e+00
-1.172712651227152680e-01,3.107861666000752976e-01,1.461034881564278742e-01,-4.015864429363959209e-02,-2.695976908597011446e-01,0.000000000000000000e+00
-1.109095560220242138e+00,3.107861666000752976e-01,-3.038805715977164645e+00,-4.015843615378558024e-02,9.455682839671264439e-01,0.000000000000000000e+00
1.111831569471827486e+00,1.104850881459847667e+00,1.461034881564278742e-01,2.123659116296559290e-01,4.595028661667448500e-01,0.000000000000000000e+00
9.220087378742147788e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-1.739878716199421582e+00,7.025350890017609817e-01,1.000000000000000000e+00
-1.085367706270540467e+00,1.104850881459847667e+00,1.461034881564278742e-01,-4.015843615378558024e-02,-7.556640807904322354e-01,0.000000000000000000e+00
-4.665452752623228116e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-4.650885061651944263e-01,-1.484763665686528844e+00,0.000000000000000000e+00
9.457365918239163394e-01,3.107861666000752976e-01,1.461034881564278742e-01,-1.165310329364449421e-01,-2.695976908597011446e-01,1.000000000000000000e+00
9.144158246103102350e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-5.614167385457308201e-01,7.025350890017609817e-01,0.000000000000000000e+00
1.378532647866473448e+00,1.104850881459847667e+00,1.461034881564278742e-01,9.171644090850285258e-02,4.595018940363954085e-01,1.000000000000000000e+00
-4.143439965729792673e-01,1.104850881459847667e+00,1.461034881564278742e-01,-4.015843615378558024e-02,7.835461539902162098e-01,0.000000000000000000e+00
-9.819142630498415292e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015843615378558024e-02,-7.556640807904322354e-01,1.000000000000000000e+00
1.574050164412014619e+00,3.107861666000752976e-01,1.461034881564278742e-01,-4.015843615378558024e-02,-1.484763665686528844e+00,0.000000000000000000e+00
-3.820741152013851227e-01,1.104850881459847667e+00,-3.038805715977164645e+00,-2.589737900129940318e+00,4.595018940363954085e-01,0.000000000000000000e+00
-9.382550117823905689e-01,3.107865171922868375e-01,1.461034881564278742e-01,1.094928767130925129e+00,-7.556640807904322354e-01,1.000000000000000000e+00
1.652826639525023955e+00,3.107861666000752976e-01,1.461034881564278742e-01,4.305066003831498761e-02,-1.484763665686528844e+00,1.000000000000000000e+00
-5.196956681096543962e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-2.589738856222238983e+00,-1.484763665686528844e+00,0.000000000000000000e+00
-4.826802159481198840e-01,1.104850881459847667e+00,1.461034881564278742e-01,-4.015840968755236134e-02,-1.484763665686528844e+00,0.000000000000000000e+00
-1.132823414169943588e+00,1.104850881459847667e+00,1.461034881564278742e-01,-4.015843615378558024e-02,7.875965889259970432e-01,0.000000000000000000e+00
4.217991341927947169e-02,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015843615378558024e-02,-7.556640807904322354e-01,1.000000000000000000e+00
-8.528347375634648397e-01,1.104850881459847667e+00,1.461034881564278742e-01,1.234631773880441319e+00,-7.556640807904322354e-01,1.000000000000000000e+00
-5.196956681096543962e-01,-7.479667865462878984e-01,1.461034881564278742e-01,-2.589738856222238983e+00,-1.484763665686528844e+00,0.000000000000000000e+00
8.821459432387160904e-01,-1.277343263119469219e+00,1.461034881564278742e-01,5.150355451514521121e-01,-1.484763665686528844e+00,1.000000000000000000e+00
-1.234378629074666556e+00,3.107861666000752976e-01,1.461034881564278742e-01,-4.015849914003716964e-02,7.025350890017609817e-01,1.000000000000000000e+00
8.011803731709172052e-03,3.107861666000752976e-01,1.461034881564278742e-01,1.234631773880441319e+00,-1.484763665686528844e+00,0.000000000000000000e+00
-5.196956681096543962e-01,-7.479667865462878984e-01,1.461034881564278742e-01,-1.739878716199421582e+00,-1.484763665686528844e+00,0.000000000000000000e+00
-2.814680144546503060e-01,5.376620441162008879e-01,1.461034881564278742e-01,4.052502021105516827e-01,9.455682839671264439e-01,0.000000000000000000e+00
6.685952576914017120e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015843615378558024e-02,1.188601478932491906e+00,0.000000000000000000e+00
-1.073978336374683762e+00,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015843615378558024e-02,7.025350890017609817e-01,1.000000000000000000e+00
8.119114955475993378e-01,3.107861666000752976e-01,1.461034881564278742e-01,-4.015839403254361367e-02,-2.695976908597011446e-01,1.000000000000000000e+00
1.058681176624495901e+00,1.104850881459847667e+00,1.461034881564278742e-01,1.234631773880441319e+00,9.455682839671264439e-01,0.000000000000000000e+00
1.570253707780062458e+00,3.107862293481089000e-01,-1.446351113910368191e+00,-3.340799636830800168e-01,-5.126308858250666622e-01,0.000000000000000000e+00
1.264638948907905736e+00,3.107861666000752976e-01,1.461034881564278742e-01,-4.015843615378558024e-02,9.455682839671264439e-01,1.000000000000000000e+00
1.609167388257572995e+00,3.107861666000752976e-01,1.461034881564278742e-01,3.847716338576235295e-01,-1.484763665686528844e+00,0.000000000000000000e+00
1.425988355765876792e+00,3.107861666000752976e-01,1.461034881564278742e-01,-1.358460915078505415e-01,1.188601478932491906e+00,0.000000000000000000e+00
3.705734120831495892e-01,-7.479667865462878984e-01,1.461034881564278742e-01,-3.377749264791829464e-01,7.025350890017609817e-01,1.000000000000000000e+00
-1.469758940255706303e+00,3.107861666000752976e-01,1.461034881564278742e-01,-4.015835570075314970e-02,-1.484763665686528844e+00,1.000000000000000000e+00
-3.270254940380774022e-01,1.104850881459847667e+00,1.461034881564278742e-01,-4.015843615378558024e-02,9.455682839671264439e-01,0.000000000000000000e+00
9.457365918239163394e-01,3.107861666000752976e-01,1.461034881564278742e-01,-1.165310329364449421e-01,-2.695976908597011446e-01,1.000000000000000000e+00
-8.974695454106142167e-02,-1.277343263119469219e+00,1.461034881564278742e-01,-6.775535411708989431e-01,7.025350890017609817e-01,0.000000000000000000e+00
-3.280010506177757912e-02,9.528765556775257162e-01,3.331012692290019839e+00,-4.015843615378558024e-02,-1.484763665686528844e+00,1.000000000000000000e+00
4.996529375695262787e-01,3.107861666000752976e-01,1.461034881564278742e-01,1.234632057635960845e+00,-2.695976908597011446e-01,1.000000000000000000e+00
-8.642241074593215444e-01,1.104850881459847667e+00,1.461034881564278742e-01,-4.015843615378558024e-02,-5.126308858250666622e-01,0.000000000000000000e+00
7.967256690197903612e-01,-1.277343263119469219e+00,1.461034881564278742e-01,1.234631789836958982e+00,-1.484763665686528844e+00,1.000000000000000000e+00
-4.143439965729792673e-01,5.754744048866657913e-01,3.331012692290019839e+00,-4.015843615378558024e-02,4.595018940363954085e-01,0.000000000000000000e+00
3.050845351819732043e-01,5.195354084141630135e-01,1.461034881564278742e-01,-4.015850017296378888e-02,1.431634673897857590e+00,1.000000000000000000e+00
-1.021777057685340218e+00,8.401626431732570621e-01,1.461034881564278742e-01,1.234631773880441319e+00,7.025350890017609817e-01,0.000000000000000000e+00
1.040648007622722693e+00,1.104850881459847667e+00,1.461034881564278742e-01,-2.589737422083790985e+00,4.595018940363954085e-01,0.000000000000000000e+00
1.313966442701574866e-01,3.107861666000752976e-01,1.461034881564278742e-01,-4.015843615378558024e-02,7.025350890017609817e-01,1.000000000000000000e+00
1.826488088015129352e-01,-1.277343263119469219e+00,1.461034881564278742e-01,1.234631773880441319e+00,-1.484763665686528844e+00,1.000000000000000000e+00
6.401218329517597283e-01,-1.277343263119469219e+00,1.738558090223224051e+00,1.234631773880441319e+00,-1.075755608827907300e-01,1.000000000000000000e+00
1.583541305991895243e+00,3.107861666000752976e-01,1.461034881564278742e-01,-4.015843615378558024e-02,-1.484763665686528844e+00,0.000000000000000000e+00
-1.054046939056934473e+00,3.107861666000752976e-01,1.461034881564278742e-01,-2.375788045846858321e+00,1.188601478932491906e+00,0.000000000000000000e+00
-1.654836201063378809e+00,3.107861666000752976e-01,-3.038805715977164645e+00,-4.015795810763635176e-02,4.595018940363954085e-01,0.000000000000000000e+00
1.491477232667053121e+00,1.104850881459847667e+00,1.461034881564278742e-01,1.234631538651329130e+00,9.455682839671264439e-01,1.000000000000000000e+00
-1.338781186453353644e+00,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015843615378558024e-02,-7.556640807904322354e-01,1.000000000000000000e+00
1.408877858500381108e-01,-1.277343197836784627e+00,1.461034881564278742e-01,-4.015843615378558024e-02,7.025350890017609817e-01,1.000000000000000000e+00
1.379481762024461489e+00,3.107861666000752976e-01,1.461034881564278742e-01,-4.015824783250580149e-02,7.025350890017609817e-01,1.000000000000000000e+00
-3.564480329357073707e-01,1.104850881459847667e+00,-3.038805715977164645e+00,1.100443238607469398e+00,9.455682839671264439e-01,0.000000000000000000e+00
7.976747831777784015e-01,-1.277343263119469219e+00,1.461034881564278742e-01,1.234631773880441319e+00,-1.484763665686528844e+00,1.000000000000000000e+00
-1.713707721280349205e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015843615378558024e-02,7.025350890017609817e-01,0.000000000000000000e+00
5.072458508334307670e-01,3.107861666000752976e-01,1.461034881564278742e-01,1.234631773880441319e+00,-2.695976908597011446e-01,1.000000000000000000e+00
-8.044299155060735673e-01,-1.277343263119469219e+00,1.461034881564278742e-01,1.451967941691143793e-01,7.025350890017609817e-01,0.000000000000000000e+00
-1.100553532798349554e+00,1.104850881459847667e+00,1.461034881564278742e-01,-4.015843615378558024e-02,-7.556640807904322354e-01,0.000000000000000000e+00
1.608218274099584955e+00,3.107861666000752976e-01,1.461034881564278742e-01,-4.015843615378558024e-02,-1.484763665686528844e+00,0.000000000000000000e+00
-8.595049790910916365e-02,3.107861666000752976e-01,1.461034881564278742e-01,-6.460818865571370528e-01,7.025350890017609817e-01,0.000000000000000000e+00
-9.050360162528083841e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015843615378558024e-02,-5.126308858250666622e-01,0.000000000000000000e+00
9.220087378742147788e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015843615378558024e-02,7.025350890017609817e-01,1.000000000000000000e+00
8.011803731709172052e-03,5.754744048866657913e-01,1.461034881564278742e-01,1.234631773880441319e+00,-1.484763665686528844e+00,0.000000000000000000e+00
5.328719330991085190e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015843615378558024e-02,1.431634673897857590e+00,1.000000000000000000e+00
-1.304613076765783308e+00,-2.071407977979241366e+00,1.461034881564278742e-01,-4.015843615378558024e-02,9.455682839671264439e-01,1.000000000000000000e+00
-3.365166356179580265e-01,1.104850881459847667e+00,-3.038805715977164645e+00,-2.589738856222238983e+00,9.455682839671264439e-01,0.000000000000000000e+00
1.516154200774742833e+00,3.107861666000752976e-01,-3.038805715977164645e+00,1.234631694748423936e+00,5.636590662822100750e-01,1.000000000000000000e+00
-1.654836201063378809e+00,2.692980311179391961e+00,-3.038805715977164645e+00,-4.015843615378558024e-02,9.455682839671264439e-01,0.000000000000000000e+00
1.256096921486013152e+00,1.104850881459847667e+00,-3.038805715977164645e+00,3.186147345422244426e-01,4.595018940363954085e-01,0.000000000000000000e+00
-1.115765801747868879e-01,-1.277343263119469219e+00,1.461034881564278742e-01,1.965882802475605318e-01,9.455682839671264439e-01,1.000000000000000000e+00
1.560736123778471429e-01,-1.277343263119469219e+00,-3.038805715977164645e+00,-4.015843615378558024e-02,1.431634673897857590e+00,1.000000000000000000e+00
1.583541305991895243e+00,3.107861666000752976e-01,1.461034881564278742e-01,-4.015843615378558024e-02,-1.484763665686528844e+00,0.000000000000000000e+00
-3.611936037256476828e-01,1.104850881459847667e+00,-3.038805715977164645e+00,-2.126178776078384125e+00,4.595018940363954085e-01,0.000000000000000000e+00
-1.070181879742731379e+00,3.107861666000752976e-01,1.461034881564278742e-01,8.004390787715462974e-01,-7.556640807904322354e-01,1.000000000000000000e+00
1.612014730731537338e+00,3.107861666000752976e-01,1.461034881564278742e-01,-4.015843615378558024e-02,-1.484763665686528844e+00,0.000000000000000000e+00
-6.791732890733594152e-02,3.107861666000752976e-01,1.461034881564278742e-01,1.988648517006929572e-01,2.164686990710298908e-01,1.000000000000000000e+00
-5.302236901834042658e-04,3.107861666000752976e-01,1.461034881564278742e-01,1.234631773880441319e+00,1.188601478932491906e+00,0.000000000000000000e+00
4.189782341405408617e-01,1.033952113428624253e+00,-1.446351113910368191e+00,2.608516581345167104e-02,7.025350890017609817e-01,0.000000000000000000e+00
1.077663459784257149e+00,1.104850881459847667e+00,1.461034881564278742e-01,1.234631602064654166e+00,4.595018940363954085e-01,0.000000000000000000e+00
-1.533376031262617123e-01,-1.277343263119469219e+00,1.461034881564278742e-01,3.847716338576235295e-01,-1.484763665686528844e+00,1.000000000000000000e+00
-9.211709569386054008e-01,-4.832785482596969606e-01,1.461034881564278742e-01,9.935360480953532580e-02,9.455682839671264439e-01,0.000000000000000000e+00
1.084307258890173653e+00,1.104850881459847667e+00,-3.038805715977164645e+00,1.234631773880441319e+00,6.215240240133056426e-01,0.000000000000000000e+00
-3.725829736215044985e-01,1.104850881459847667e+00,1.461034881564278742e-01,-4.015843615378558024e-02,9.455682839671264439e-01,0.000000000000000000e+00
-1.021777057685340218e+00,3.107861666000752976e-01,1.461034881564278742e-01,1.234631678901173091e+00,7.025350890017609817e-01,0.000000000000000000e+00
-1.522909333103037888e+00,1.104850881459847667e+00,1.461034881564278742e-01,-4.015843615378558024e-02,9.455682839671264439e-01,0.000000000000000000e+00
-6.013194856966278534e-01,-1.277343263119469219e+00,1.461034881564278742e-01,3.847716338576235295e-01,7.025350890017609817e-01,1.000000000000000000e+00
2.946442794441044843e-01,1.104850881459847667e+00,1.461034881564278742e-01,-1.445256951766065834e+00,7.025350890017609817e-01,1.000000000000000000e+00
1.181090460583245905e-01,-8.992172874864526877e-01,1.461034881564278742e-01,2.911630497914675930e-02,7.025350890017609817e-01,1.000000000000000000e+00
1.449716209715578241e+00,3.107861666000752976e-01,1.461034881564278742e-01,7.450252395251998339e-01,-1.484763665686528844e+00,0.000000000000000000e+00
-9.354341117301366582e-02,3.107861666000752976e-01,1.461034881564278742e-01,-2.589734394464311862e+00,7.025350890017609817e-01,0.000000000000000000e+00
6.116219657904075485e-02,-1.277343263119469219e+00,1.461034881564278742e-01,1.084209699571367258e+00,1.431634673897857590e+00,0.000000000000000000e+00
-1.362535482824765443e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015843615378558024e-02,-1.484763665686528844e+00,1.000000000000000000e+00
8.100132672316232574e-01,3.107798141077664500e-01,1.461034881564278742e-01,-4.015843615378558024e-02,-1.484763665686528844e+00,1.000000000000000000e+00
1.040648007622722693e+00,1.104850881459847667e+00,1.461034881564278742e-01,-2.589737422083790985e+00,4.595018940363954085e-01,0.000000000000000000e+00
-8.746643631971903199e-01,4.609792831348476227e-02,1.461034881564278742e-01,-4.015843615378558024e-02,7.025350890017609817e-01,1.000000000000000000e+00
-5.813880883788785647e-01,3.107861666000752976e-01,1.461034881564278742e-01,-1.401419362325942441e-01,-1.484763665686528844e+00,0.000000000000000000e+00
1.275737452164949111e-02,3.107861666000752976e-01,1.461034881564278742e-01,1.234631773880441319e+00,-1.484763665686528844e+00,0.000000000000000000e+00
1.042546235938698773e+00,1.104850881459847667e+00,1.461034881564278742e-01,1.234631773880441319e+00,9.455682839671264439e-01,0.000000000000000000e+00
-4.769855310001915316e-01,1.104850881459847667e+00,1.461034881564278742e-01,-5.988916191189100902e-01,-1.484763665686528844e+00,0.000000000000000000e+00
-1.713707721280349205e-01,1.369539119746438161e+00,1.461034881564278742e-01,-4.015843615378558024e-02,7.025350890017609817e-01,0.000000000000000000e+00
-1.725070648754495561e+00,1.104850881459847667e+00,1.461034881564278742e-01,1.234631773880441319e+00,4.595018940363954085e-01,0.000000000000000000e+00
-8.423944818255961753e-01,-1.277343263119469219e+00,1.461034881564278742e-01,1.234631773880441319e+00,-5.126308858250666622e-01,1.000000000000000000e+00
-6.032441564343143242e-02,3.107861666000752976e-01,1.461034881564278742e-01,2.065749957393797354e-01,7.025350890017609817e-01,1.000000000000000000e+00
-1.654836201063378809e+00,3.107861666000752976e-01,-3.038805715977164645e+00,-4.015843615378558024e-02,9.455682839671264439e-01,0.000000000000000000e+00
5.186352207292875827e-01,-1.277343263119469219e+00,1.461034881564278742e-01,-4.015843615378558024e-02,-1.484763665686528844e+00,1.000000000000000000e+00
